Cherries,colless,sackin,total_cophenetic,ladder,width,depth,wid_dep_ratio
7.099999999999999645e-01,5.304299274148520371e-02,1.061246828200407971e-01,4.700900000000000000e+04,2.500000000000000139e-02,1.800000000000000000e+01,4.800000000000000000e+01,2.666666666666666519e+00
6.300000000000000044e-01,4.355108877721942939e-02,1.013483257873526028e-01,4.335900000000000000e+04,2.000000000000000042e-02,1.500000000000000000e+01,6.300000000000000000e+01,4.200000000000000178e+00
6.700000000000000400e-01,4.004872849093954468e-02,9.940793074282303077e-02,3.966100000000000000e+04,1.000000000000000021e-02,1.400000000000000000e+01,5.600000000000000000e+01,4.000000000000000000e+00
6.899999999999999467e-01,1.068981269986295085e-01,1.718493457385939505e-01,1.657280000000000000e+05,2.999999999999999889e-02,2.700000000000000000e+01,4.100000000000000000e+01,1.518518518518518601e+00
6.199999999999999956e-01,4.888076747373229503e-02,1.028409373600676635e-01,3.997800000000000000e+04,2.500000000000000139e-02,1.700000000000000000e+01,5.300000000000000000e+01,3.117647058823529438e+00
6.700000000000000400e-01,5.025125628140703765e-02,1.053783770336832737e-01,4.397100000000000000e+04,1.000000000000000021e-02,1.800000000000000000e+01,5.200000000000000000e+01,2.888888888888888840e+00
6.600000000000000311e-01,4.131769960915689793e-02,1.145828150654261413e-01,4.502000000000000000e+04,1.499999999999999944e-02,1.700000000000000000e+01,4.700000000000000000e+01,2.764705882352941124e+00
6.800000000000000488e-01,4.050555809349778991e-02,9.915916214737051371e-02,3.542300000000000000e+04,2.999999999999999889e-02,1.600000000000000000e+01,6.400000000000000000e+01,4.000000000000000000e+00
6.199999999999999956e-01,4.294198264047510011e-02,1.013980795064431117e-01,3.684400000000000000e+04,2.500000000000000139e-02,1.600000000000000000e+01,5.800000000000000000e+01,3.625000000000000000e+00
6.600000000000000311e-01,3.898279275163697016e-02,9.726852082193143678e-02,3.281600000000000000e+04,2.000000000000000042e-02,1.400000000000000000e+01,7.000000000000000000e+01,5.000000000000000000e+00
7.099999999999999645e-01,4.461702451652200391e-02,1.001044828100900591e-01,4.064000000000000000e+04,0.000000000000000000e+00,1.500000000000000000e+01,6.800000000000000000e+01,4.533333333333333215e+00
6.999999999999999556e-01,4.776407288970103276e-02,1.040350266182397121e-01,4.210400000000000000e+04,2.000000000000000042e-02,1.700000000000000000e+01,5.600000000000000000e+01,3.294117647058823373e+00
6.899999999999999467e-01,3.563270899954316950e-02,9.692024478829792955e-02,3.154300000000000000e+04,5.000000000000000104e-03,1.400000000000000000e+01,6.700000000000000000e+01,4.785714285714285587e+00
7.099999999999999645e-01,3.746002740977615042e-02,9.512911090103985667e-02,3.285200000000000000e+04,2.000000000000000042e-02,1.500000000000000000e+01,7.800000000000000000e+01,5.200000000000000178e+00
