Cherries,colless,sackin,total_cophenetic,ladder,width,depth,wid_dep_ratio
6.099999999999999867e-01,5.684990609613724960e-02,1.146823225036071453e-01,4.606600000000000000e+04,2.000000000000000042e-02,1.800000000000000000e+01,4.700000000000000000e+01,2.611111111111111160e+00
7.099999999999999645e-01,3.700319780721790519e-02,1.014975869446241158e-01,3.883800000000000000e+04,1.499999999999999944e-02,1.500000000000000000e+01,5.600000000000000000e+01,3.733333333333333393e+00
6.600000000000000311e-01,3.659712704938835465e-02,9.811433404646997813e-02,3.327900000000000000e+04,1.000000000000000021e-02,1.700000000000000000e+01,6.200000000000000000e+01,3.647058823529411686e+00
6.700000000000000400e-01,3.081061875031724379e-02,9.696999850738842464e-02,3.127400000000000000e+04,3.500000000000000333e-02,1.500000000000000000e+01,7.100000000000000000e+01,4.733333333333333393e+00
6.800000000000000488e-01,4.811938480280188862e-02,1.059256679436787890e-01,3.929600000000000000e+04,2.000000000000000042e-02,1.900000000000000000e+01,5.900000000000000000e+01,3.105263157894736725e+00
6.199999999999999956e-01,9.684787574234809959e-02,1.497586944624110517e-01,1.253170000000000000e+05,2.999999999999999889e-02,2.500000000000000000e+01,3.600000000000000000e+01,1.439999999999999947e+00
6.999999999999999556e-01,3.172427795543373424e-02,9.801482660828897409e-02,3.078700000000000000e+04,2.000000000000000042e-02,1.700000000000000000e+01,6.700000000000000000e+01,3.941176470588235503e+00
6.899999999999999467e-01,2.979544185574336396e-02,9.343748445196278785e-02,2.725300000000000000e+04,1.499999999999999944e-02,1.500000000000000000e+01,6.800000000000000000e+01,4.533333333333333215e+00
6.099999999999999867e-01,3.872899852799350368e-02,1.022438927309816392e-01,4.325200000000000000e+04,1.000000000000000021e-02,1.600000000000000000e+01,5.600000000000000000e+01,3.500000000000000000e+00
6.600000000000000311e-01,5.238312776001217974e-02,1.131897109308920846e-01,4.646000000000000000e+04,1.499999999999999944e-02,1.700000000000000000e+01,5.400000000000000000e+01,3.176470588235293935e+00
6.899999999999999467e-01,5.827115374854067997e-02,1.229414398726304813e-01,8.298800000000000000e+04,1.000000000000000021e-02,1.900000000000000000e+01,5.000000000000000000e+01,2.631578947368421240e+00
6.400000000000000133e-01,4.898228516318968440e-02,1.263246927707846190e-01,5.610800000000000000e+04,5.000000000000000104e-03,2.100000000000000000e+01,4.200000000000000000e+01,2.000000000000000000e+00
6.700000000000000400e-01,3.228262524744936884e-02,9.532812577740186477e-02,2.736300000000000000e+04,4.000000000000000083e-02,1.600000000000000000e+01,7.800000000000000000e+01,4.875000000000000000e+00
6.700000000000000400e-01,3.380539058931018859e-02,9.821384148465098218e-02,3.238400000000000000e+04,4.000000000000000083e-02,1.500000000000000000e+01,6.700000000000000000e+01,4.466666666666666785e+00
6.700000000000000400e-01,4.182528805644383785e-02,1.089108910891089105e-01,5.342400000000000000e+04,2.999999999999999889e-02,1.700000000000000000e+01,6.000000000000000000e+01,3.529411764705882248e+00
6.400000000000000133e-01,3.806913354652047971e-02,1.020448778546196311e-01,3.461600000000000000e+04,2.000000000000000042e-02,1.700000000000000000e+01,6.200000000000000000e+01,3.647058823529411686e+00
6.700000000000000400e-01,3.710471549667529456e-02,1.014478332255336068e-01,3.367600000000000000e+04,2.500000000000000139e-02,1.500000000000000000e+01,5.300000000000000000e+01,3.533333333333333215e+00
