# Cherries,colless,sackin,total_cophenetic,ladder,width,depth,wid_dep_ratio
6.512455516014235002e-01,1.092818945760122284e-01,1.301627033792240318e-01,3.219708000000000000e+06,3.487544483985764998e-01,6.000000000000000000e+01,5.400000000000000000e+01,9.000000000000000222e-01
6.512455516014235002e-01,1.160682454800101848e-01,1.366860090264345462e-01,3.461657000000000000e+06,3.487544483985764998e-01,6.400000000000000000e+01,4.400000000000000000e+01,6.875000000000000000e-01
6.405693950177936413e-01,1.183791698497580896e-01,1.388161970139442092e-01,3.541056000000000000e+06,3.594306049822064142e-01,6.400000000000000000e+01,5.200000000000000000e+01,8.125000000000000000e-01
6.441281138790035943e-01,1.070664629488158881e-01,1.277227847941239669e-01,3.131121000000000000e+06,3.558718861209964612e-01,5.900000000000000000e+01,5.200000000000000000e+01,8.813559322033898136e-01
6.512455516014235002e-01,1.137509549274255127e-01,1.343219428325811426e-01,3.351185000000000000e+06,3.487544483985764998e-01,6.600000000000000000e+01,4.400000000000000000e+01,6.666666666666666297e-01
6.619217081850533591e-01,1.074229691876750770e-01,1.285571610978369361e-01,3.206281000000000000e+06,3.380782918149466409e-01,5.900000000000000000e+01,5.400000000000000000e+01,9.152542372881355970e-01
6.512455516014235002e-01,1.153552330022918210e-01,1.360791898964614777e-01,3.422133000000000000e+06,3.487544483985764998e-01,6.400000000000000000e+01,5.400000000000000000e+01,8.437500000000000000e-01
6.654804270462633120e-01,1.103004838298956014e-01,1.313763416391701688e-01,3.177616000000000000e+06,3.345195729537366325e-01,6.300000000000000000e+01,4.800000000000000000e+01,7.619047619047618625e-01
6.298932384341636714e-01,1.259612936083524259e-01,1.462434103235104588e-01,3.838389000000000000e+06,3.701067615658362731e-01,6.500000000000000000e+01,5.600000000000000000e+01,8.615384615384615863e-01
6.583629893238434061e-01,1.123440285204991146e-01,1.331272676704466362e-01,3.337747000000000000e+06,3.416370106761565939e-01,6.300000000000000000e+01,5.000000000000000000e+01,7.936507936507936067e-01
6.548042704626334531e-01,1.150814871403106759e-01,1.358200275597021556e-01,3.417902000000000000e+06,3.451957295373665469e-01,6.400000000000000000e+01,4.600000000000000000e+01,7.187500000000000000e-01
6.619217081850533591e-01,1.157499363381716273e-01,1.363193891354091691e-01,3.405245000000000000e+06,3.380782918149466409e-01,6.400000000000000000e+01,4.400000000000000000e+01,6.875000000000000000e-01
6.441281138790035943e-01,1.124777183600712965e-01,1.331715148986738484e-01,3.344366000000000000e+06,3.558718861209964612e-01,6.200000000000000000e+01,5.200000000000000000e+01,8.387096774193548709e-01
6.441281138790035943e-01,1.153043035395976551e-01,1.360412637008381609e-01,3.394320000000000000e+06,3.558718861209964612e-01,6.200000000000000000e+01,6.000000000000000000e+01,9.677419354838709964e-01
6.370106761565835773e-01,1.109880315762668684e-01,1.315027622912479099e-01,3.225014000000000000e+06,3.629893238434163671e-01,6.200000000000000000e+01,5.400000000000000000e+01,8.709677419354838745e-01
6.690391459074732650e-01,1.153552330022918210e-01,1.358769168531371307e-01,3.297122000000000000e+06,3.309608540925266795e-01,6.700000000000000000e+01,4.400000000000000000e+01,6.567164179104477695e-01
6.405693950177936413e-01,1.127896613190730868e-01,1.333927510398098537e-01,3.350817000000000000e+06,3.594306049822064142e-01,6.100000000000000000e+01,5.800000000000000000e+01,9.508196721311474864e-01
6.476868327402135472e-01,1.096256684491978550e-01,1.302132716400551116e-01,3.220217000000000000e+06,3.523131672597864528e-01,6.000000000000000000e+01,4.400000000000000000e+01,7.333333333333332815e-01
6.085409252669039537e-01,1.084479246243952172e-01,1.299793934337113432e-01,2.948959000000000000e+06,3.914590747330961018e-01,6.500000000000000000e+01,4.600000000000000000e+01,7.076923076923077316e-01
6.512455516014235002e-01,1.109052711993888524e-01,1.317113563671761522e-01,3.241502000000000000e+06,3.487544483985764998e-01,6.200000000000000000e+01,6.000000000000000000e+01,9.677419354838709964e-01
6.441281138790035943e-01,1.079640947288006136e-01,1.287025448477263356e-01,3.177955000000000000e+06,3.558718861209964612e-01,6.100000000000000000e+01,4.800000000000000000e+01,7.868852459016393297e-01
6.619217081850533591e-01,1.091036414565826340e-01,1.298213676186141807e-01,3.196171000000000000e+06,3.380782918149466409e-01,6.200000000000000000e+01,4.200000000000000000e+01,6.774193548387096309e-01
6.334519572953736244e-01,1.200407435701553310e-01,1.404912706539740430e-01,3.574871000000000000e+06,3.665480427046263201e-01,6.500000000000000000e+01,4.800000000000000000e+01,7.384615384615385025e-01
6.441281138790035943e-01,1.128278584160937043e-01,1.334433193006409613e-01,3.338022000000000000e+06,3.558718861209964612e-01,6.200000000000000000e+01,5.800000000000000000e+01,9.354838709677418818e-01
6.370106761565835773e-01,1.087662337662337608e-01,1.296127735426859384e-01,3.198077000000000000e+06,3.629893238434163671e-01,6.200000000000000000e+01,5.600000000000000000e+01,9.032258064516128782e-01
6.405693950177936413e-01,1.158899923605805904e-01,1.363320312006169321e-01,3.392874000000000000e+06,3.594306049822064142e-01,6.400000000000000000e+01,5.000000000000000000e+01,7.812500000000000000e-01
6.619217081850533591e-01,1.152661064425770376e-01,1.359401271791760013e-01,3.455150000000000000e+06,3.380782918149466409e-01,6.300000000000000000e+01,5.600000000000000000e+01,8.888888888888888395e-01
