# Cherries,colless,sackin,total_cophenetic,ladder,width,depth,wid_dep_ratio
7.099999999999999645e-01,3.603877975737272005e-02,9.313896213741977570e-02,4.130200000000000000e+04,2.899999999999999800e-01,1.400000000000000000e+01,6.400000000000000000e+01,4.571428571428571175e+00
6.999999999999999556e-01,3.553119131008578013e-02,9.174585800288571902e-02,2.948400000000000000e+04,2.999999999999999889e-01,1.500000000000000000e+01,7.200000000000000000e+01,4.799999999999999822e+00
6.300000000000000044e-01,4.806862595807319394e-02,1.028409373600676635e-01,4.187600000000000000e+04,3.699999999999999956e-01,1.900000000000000000e+01,5.800000000000000000e+01,3.052631578947368585e+00
6.899999999999999467e-01,3.603877975737272005e-02,9.353699189014379189e-02,2.806700000000000000e+04,3.099999999999999978e-01,1.500000000000000000e+01,7.200000000000000000e+01,4.799999999999999822e+00
6.300000000000000044e-01,5.309375158621389840e-02,1.068709886063983344e-01,6.283200000000000000e+04,3.699999999999999956e-01,1.500000000000000000e+01,6.600000000000000000e+01,4.400000000000000355e+00
6.300000000000000044e-01,5.867722450637023746e-02,1.091596596845614275e-01,5.865600000000000000e+04,3.699999999999999956e-01,2.100000000000000000e+01,5.000000000000000000e+01,2.380952380952380931e+00
6.400000000000000133e-01,4.136845845388559262e-02,9.756704313647444893e-02,3.483800000000000000e+04,3.599999999999999867e-01,1.800000000000000000e+01,5.600000000000000000e+01,3.111111111111111160e+00
6.099999999999999867e-01,3.817065123597786908e-02,9.383551420468680404e-02,2.702600000000000000e+04,3.900000000000000133e-01,1.700000000000000000e+01,6.000000000000000000e+01,3.529411764705882248e+00
6.899999999999999467e-01,3.456677326024059499e-02,9.119856709289018981e-02,3.044700000000000000e+04,3.099999999999999978e-01,1.300000000000000000e+01,6.600000000000000000e+01,5.076923076923076650e+00
6.999999999999999556e-01,5.380437541241561011e-02,1.060749291009503020e-01,4.357000000000000000e+04,2.999999999999999889e-01,1.700000000000000000e+01,5.400000000000000000e+01,3.176470588235293935e+00
6.999999999999999556e-01,4.888076747373229503e-02,1.019453704164386271e-01,3.327400000000000000e+04,2.999999999999999889e-01,1.800000000000000000e+01,4.600000000000000000e+01,2.555555555555555358e+00
7.099999999999999645e-01,3.867823968326480899e-02,9.672122991193592145e-02,3.286900000000000000e+04,2.899999999999999800e-01,1.600000000000000000e+01,6.600000000000000000e+01,4.125000000000000000e+00
6.600000000000000311e-01,4.679965483985584762e-02,9.930842330464202672e-02,3.871500000000000000e+04,3.400000000000000244e-01,1.900000000000000000e+01,5.200000000000000000e+01,2.736842105263157965e+00
5.999999999999999778e-01,5.248464544946956911e-02,1.078660629882083749e-01,5.217600000000000000e+04,4.000000000000000222e-01,1.600000000000000000e+01,6.000000000000000000e+01,3.750000000000000000e+00
6.700000000000000400e-01,3.558195015481447482e-02,9.209413403651922625e-02,3.030700000000000000e+04,3.300000000000000155e-01,1.500000000000000000e+01,6.000000000000000000e+01,4.000000000000000000e+00
6.099999999999999867e-01,6.304248515303791101e-02,1.138365092790686040e-01,6.529200000000000000e+04,3.900000000000000133e-01,2.100000000000000000e+01,4.400000000000000000e+01,2.095238095238095344e+00
6.500000000000000222e-01,4.040404040404040747e-02,9.393502164286780809e-02,3.341900000000000000e+04,3.499999999999999778e-01,1.500000000000000000e+01,6.000000000000000000e+01,4.000000000000000000e+00
6.999999999999999556e-01,5.253540429419826380e-02,1.055276381909547728e-01,4.622600000000000000e+04,2.999999999999999889e-01,1.800000000000000000e+01,4.800000000000000000e+01,2.666666666666666519e+00
6.800000000000000488e-01,5.517486422009035274e-02,1.077168018309368619e-01,5.118500000000000000e+04,3.200000000000000067e-01,2.000000000000000000e+01,4.200000000000000000e+01,2.100000000000000089e+00
6.500000000000000222e-01,3.994721080148215531e-02,9.398477536195830317e-02,2.947800000000000000e+04,3.499999999999999778e-01,1.400000000000000000e+01,6.000000000000000000e+01,4.285714285714285587e+00
6.300000000000000044e-01,3.319628445256585930e-02,9.005423155380865019e-02,2.571000000000000000e+04,3.699999999999999956e-01,1.500000000000000000e+01,7.000000000000000000e+01,4.666666666666666963e+00
6.700000000000000400e-01,4.482005989543678265e-02,9.965669933827553395e-02,3.280500000000000000e+04,3.300000000000000155e-01,1.700000000000000000e+01,4.800000000000000000e+01,2.823529411764706065e+00
6.600000000000000311e-01,4.410943606923506399e-02,9.567640181103537200e-02,4.016000000000000000e+04,3.400000000000000244e-01,1.900000000000000000e+01,6.200000000000000000e+01,3.263157894736842035e+00
6.999999999999999556e-01,3.060758337140246851e-02,8.731777700383103191e-02,2.763600000000000000e+04,2.999999999999999889e-01,1.300000000000000000e+01,6.800000000000000000e+01,5.230769230769230838e+00
6.400000000000000133e-01,4.644434292675498482e-02,1.022438927309816392e-01,5.843500000000000000e+04,3.599999999999999867e-01,1.700000000000000000e+01,5.800000000000000000e+01,3.411764705882352811e+00
6.700000000000000400e-01,4.629206639256890771e-02,1.012985720682621077e-01,3.783300000000000000e+04,3.300000000000000155e-01,1.700000000000000000e+01,4.600000000000000000e+01,2.705882352941176627e+00
6.800000000000000488e-01,5.035277397086442008e-02,1.026916762027961644e-01,5.697100000000000000e+04,3.200000000000000067e-01,1.800000000000000000e+01,5.200000000000000000e+01,2.888888888888888840e+00
6.600000000000000311e-01,4.964215014466270837e-02,1.004030051246330713e-01,3.940200000000000000e+04,3.400000000000000244e-01,1.700000000000000000e+01,4.800000000000000000e+01,2.823529411764706065e+00
6.800000000000000488e-01,3.284097253946500344e-02,8.960644808199412503e-02,2.893000000000000000e+04,3.200000000000000067e-01,1.300000000000000000e+01,6.800000000000000000e+01,5.230769230769230838e+00
6.199999999999999956e-01,4.400791837977767462e-02,1.075177869545748538e-01,6.337700000000000000e+04,3.800000000000000044e-01,1.800000000000000000e+01,6.200000000000000000e+01,3.444444444444444642e+00
6.600000000000000311e-01,4.720572559768539816e-02,1.098562117518284559e-01,6.007400000000000000e+04,3.400000000000000244e-01,1.600000000000000000e+01,5.200000000000000000e+01,3.250000000000000000e+00
6.899999999999999467e-01,3.202883102380589542e-02,8.910891089108910479e-02,2.421000000000000000e+04,3.099999999999999978e-01,1.500000000000000000e+01,6.400000000000000000e+01,4.266666666666666607e+00
7.199999999999999734e-01,5.030201512613573234e-02,1.015473406637146109e-01,5.307400000000000000e+04,2.800000000000000266e-01,1.600000000000000000e+01,4.400000000000000000e+01,2.750000000000000000e+00
6.800000000000000488e-01,3.121668950814679433e-02,9.030300014926115337e-02,2.665600000000000000e+04,3.200000000000000067e-01,1.400000000000000000e+01,7.600000000000000000e+01,5.428571428571428825e+00
6.600000000000000311e-01,4.136845845388559262e-02,9.617393900194039225e-02,2.831900000000000000e+04,3.400000000000000244e-01,1.600000000000000000e+01,6.000000000000000000e+01,3.750000000000000000e+00
6.700000000000000400e-01,3.740926856504746267e-02,9.318871585651027079e-02,3.574300000000000000e+04,3.300000000000000155e-01,1.600000000000000000e+01,6.200000000000000000e+01,3.875000000000000000e+00
7.099999999999999645e-01,3.903355159636566485e-02,9.378576048559629508e-02,3.819100000000000000e+04,2.899999999999999800e-01,1.600000000000000000e+01,6.200000000000000000e+01,3.875000000000000000e+00
6.400000000000000133e-01,6.035226638241713432e-02,1.095079357181949348e-01,6.069800000000000000e+04,3.599999999999999867e-01,1.700000000000000000e+01,4.600000000000000000e+01,2.705882352941176627e+00
6.500000000000000222e-01,4.558144256636718905e-02,9.881088611373700648e-02,4.052000000000000000e+04,3.499999999999999778e-01,1.500000000000000000e+01,5.400000000000000000e+01,3.600000000000000089e+00
6.500000000000000222e-01,4.416019491396375868e-02,9.930842330464202672e-02,4.326100000000000000e+04,3.499999999999999778e-01,1.500000000000000000e+01,6.600000000000000000e+01,4.400000000000000355e+00
6.800000000000000488e-01,6.075833714024668486e-02,1.115975919199960198e-01,6.165100000000000000e+04,3.200000000000000067e-01,1.900000000000000000e+01,5.400000000000000000e+01,2.842105263157894690e+00
6.800000000000000488e-01,3.593726206791533762e-02,9.234290263197174331e-02,3.038000000000000000e+04,3.200000000000000067e-01,1.300000000000000000e+01,7.000000000000000000e+01,5.384615384615385025e+00
6.700000000000000400e-01,4.471854220597939328e-02,9.836310264192248132e-02,3.125700000000000000e+04,3.300000000000000155e-01,1.600000000000000000e+01,6.200000000000000000e+01,3.875000000000000000e+00
6.899999999999999467e-01,4.532764834272372256e-02,9.816408776556047322e-02,3.524900000000000000e+04,3.099999999999999978e-01,1.700000000000000000e+01,5.600000000000000000e+01,3.294117647058823373e+00
6.700000000000000400e-01,5.867722450637023746e-02,1.080650778645703830e-01,5.156000000000000000e+04,3.300000000000000155e-01,2.000000000000000000e+01,4.600000000000000000e+01,2.299999999999999822e+00
6.600000000000000311e-01,3.385614943403888327e-02,8.990497039653713718e-02,2.709200000000000000e+04,3.400000000000000244e-01,1.600000000000000000e+01,7.200000000000000000e+01,4.500000000000000000e+00
6.700000000000000400e-01,3.482056748388406842e-02,9.254191750833375141e-02,2.500700000000000000e+04,3.300000000000000155e-01,1.500000000000000000e+01,5.400000000000000000e+01,3.600000000000000089e+00
6.400000000000000133e-01,5.238312776001217974e-02,1.063734514154933142e-01,5.746800000000000000e+04,3.599999999999999867e-01,1.700000000000000000e+01,6.400000000000000000e+01,3.764705882352941124e+00
6.300000000000000044e-01,3.801837470179178502e-02,9.756704313647444893e-02,4.339500000000000000e+04,3.699999999999999956e-01,1.400000000000000000e+01,6.800000000000000000e+01,4.857142857142856762e+00
6.800000000000000488e-01,6.573270392365869463e-02,1.142842927508831291e-01,6.901900000000000000e+04,3.200000000000000067e-01,2.000000000000000000e+01,3.800000000000000000e+01,1.899999999999999911e+00
6.899999999999999467e-01,4.710420790822800879e-02,1.024926613264341563e-01,4.637500000000000000e+04,3.099999999999999978e-01,1.500000000000000000e+01,6.200000000000000000e+01,4.133333333333333748e+00
6.400000000000000133e-01,3.482056748388406842e-02,9.194487287924772712e-02,2.505300000000000000e+04,3.599999999999999867e-01,1.400000000000000000e+01,6.600000000000000000e+01,4.714285714285714413e+00
6.899999999999999467e-01,4.334805339830465759e-02,9.821384148465098218e-02,3.707300000000000000e+04,3.099999999999999978e-01,1.500000000000000000e+01,6.200000000000000000e+01,4.133333333333333748e+00
6.199999999999999956e-01,4.811938480280188862e-02,1.012985720682621077e-01,3.920400000000000000e+04,3.800000000000000044e-01,1.600000000000000000e+01,5.000000000000000000e+01,3.125000000000000000e+00
7.299999999999999822e-01,4.827166133698797268e-02,1.018458629782576230e-01,3.613600000000000000e+04,2.700000000000000178e-01,1.700000000000000000e+01,4.200000000000000000e+01,2.470588235294117752e+00
6.999999999999999556e-01,3.542967362062839770e-02,9.204438031742873116e-02,2.656400000000000000e+04,2.999999999999999889e-01,1.400000000000000000e+01,5.800000000000000000e+01,4.142857142857143238e+00
6.400000000000000133e-01,5.674838840667986717e-02,1.077665555500273709e-01,6.090300000000000000e+04,3.599999999999999867e-01,1.600000000000000000e+01,5.000000000000000000e+01,3.125000000000000000e+00
6.500000000000000222e-01,5.994619562458758377e-02,1.113985770436340117e-01,5.944000000000000000e+04,3.499999999999999778e-01,1.700000000000000000e+01,4.600000000000000000e+01,2.705882352941176627e+00
6.600000000000000311e-01,3.273945485000761407e-02,8.940743320563211693e-02,2.658700000000000000e+04,3.400000000000000244e-01,1.400000000000000000e+01,7.000000000000000000e+01,5.000000000000000000e+00
6.899999999999999467e-01,3.410994365768234976e-02,9.094979849743768663e-02,2.658900000000000000e+04,3.099999999999999978e-01,1.400000000000000000e+01,5.800000000000000000e+01,4.142857142857143238e+00
6.700000000000000400e-01,4.263742957210293893e-02,9.562664809194487692e-02,3.652700000000000000e+04,3.300000000000000155e-01,1.700000000000000000e+01,6.000000000000000000e+01,3.529411764705882248e+00
6.700000000000000400e-01,3.542967362062839770e-02,9.333797701378178380e-02,2.684900000000000000e+04,3.300000000000000155e-01,1.400000000000000000e+01,5.800000000000000000e+01,4.142857142857143238e+00
6.999999999999999556e-01,3.746002740977615042e-02,9.333797701378178380e-02,2.669100000000000000e+04,2.999999999999999889e-01,1.500000000000000000e+01,5.800000000000000000e+01,3.866666666666666696e+00
6.999999999999999556e-01,3.345007867620933273e-02,9.109905965470918576e-02,2.563400000000000000e+04,2.999999999999999889e-01,1.600000000000000000e+01,6.200000000000000000e+01,3.875000000000000000e+00
6.700000000000000400e-01,3.385614943403888327e-02,8.990497039653713718e-02,2.964900000000000000e+04,3.300000000000000155e-01,1.500000000000000000e+01,6.400000000000000000e+01,4.266666666666666607e+00
6.899999999999999467e-01,4.431247144814984273e-02,1.085128613363848943e-01,5.925200000000000000e+04,3.099999999999999978e-01,1.700000000000000000e+01,5.800000000000000000e+01,3.411764705882352811e+00
6.300000000000000044e-01,5.558093497791990328e-02,1.066222200109458174e-01,5.136400000000000000e+04,3.699999999999999956e-01,2.100000000000000000e+01,4.200000000000000000e+01,2.000000000000000000e+00
6.600000000000000311e-01,5.410892848078777823e-02,1.157271506045076809e-01,5.830600000000000000e+04,3.400000000000000244e-01,2.300000000000000000e+01,5.400000000000000000e+01,2.347826086956521952e+00
6.500000000000000222e-01,6.735698695497691069e-02,1.277177969053186757e-01,9.536800000000000000e+04,3.499999999999999778e-01,2.000000000000000000e+01,3.800000000000000000e+01,1.899999999999999911e+00
6.899999999999999467e-01,4.177452921171514316e-02,9.527837205831135581e-02,3.615100000000000000e+04,3.099999999999999978e-01,1.500000000000000000e+01,5.600000000000000000e+01,3.733333333333333393e+00
6.999999999999999556e-01,4.248515303791685488e-02,9.647246131648340439e-02,3.144900000000000000e+04,2.999999999999999889e-01,1.500000000000000000e+01,6.000000000000000000e+01,4.000000000000000000e+00
6.700000000000000400e-01,4.700269021877061942e-02,9.980596049554704696e-02,4.327100000000000000e+04,3.300000000000000155e-01,1.700000000000000000e+01,6.000000000000000000e+01,3.529411764705882248e+00
6.700000000000000400e-01,5.004822090249225891e-02,1.040847803373302211e-01,5.225800000000000000e+04,3.300000000000000155e-01,1.700000000000000000e+01,4.800000000000000000e+01,2.823529411764706065e+00
6.899999999999999467e-01,4.558144256636718905e-02,1.016966018209861239e-01,4.349800000000000000e+04,3.099999999999999978e-01,2.000000000000000000e+01,6.000000000000000000e+01,3.000000000000000000e+00
6.300000000000000044e-01,4.141921729861428036e-02,9.473108114831584048e-02,3.530800000000000000e+04,3.699999999999999956e-01,1.600000000000000000e+01,5.600000000000000000e+01,3.500000000000000000e+00
6.800000000000000488e-01,2.872950611644078944e-02,8.756654559928354897e-02,2.522600000000000000e+04,3.200000000000000067e-01,1.400000000000000000e+01,7.800000000000000000e+01,5.571428571428571175e+00
6.899999999999999467e-01,3.228262524744936884e-02,8.945718692472262590e-02,2.951200000000000000e+04,3.099999999999999978e-01,1.400000000000000000e+01,7.800000000000000000e+01,5.571428571428571175e+00
6.800000000000000488e-01,4.532764834272372256e-02,1.001542365291805542e-01,4.499900000000000000e+04,3.200000000000000067e-01,1.600000000000000000e+01,6.800000000000000000e+01,4.250000000000000000e+00
6.999999999999999556e-01,3.400842596822496039e-02,1.004030051246330713e-01,4.683900000000000000e+04,2.999999999999999889e-01,1.700000000000000000e+01,7.000000000000000000e+01,4.117647058823528994e+00
6.800000000000000488e-01,4.157149383280036442e-02,9.826359520374147727e-02,4.126800000000000000e+04,3.200000000000000067e-01,1.500000000000000000e+01,5.800000000000000000e+01,3.866666666666666696e+00
6.999999999999999556e-01,3.512512055225622959e-02,1.016966018209861239e-01,5.290500000000000000e+04,2.999999999999999889e-01,1.400000000000000000e+01,5.400000000000000000e+01,3.857142857142857206e+00
6.999999999999999556e-01,4.588599563473935022e-02,1.022936464500721482e-01,4.724200000000000000e+04,2.999999999999999889e-01,1.600000000000000000e+01,5.600000000000000000e+01,3.500000000000000000e+00
6.500000000000000222e-01,5.715445916450941771e-02,1.074680332354843587e-01,5.622000000000000000e+04,3.499999999999999778e-01,1.600000000000000000e+01,5.000000000000000000e+01,3.125000000000000000e+00
6.899999999999999467e-01,3.476980863915537373e-02,9.159659684561420601e-02,2.811500000000000000e+04,3.099999999999999978e-01,1.400000000000000000e+01,6.000000000000000000e+01,4.285714285714285587e+00
6.400000000000000133e-01,3.867823968326480899e-02,9.453206627195383238e-02,2.722100000000000000e+04,3.599999999999999867e-01,1.500000000000000000e+01,5.800000000000000000e+01,3.866666666666666696e+00
7.199999999999999734e-01,5.248464544946956911e-02,1.052788695955022696e-01,4.752400000000000000e+04,2.800000000000000266e-01,1.700000000000000000e+01,4.000000000000000000e+01,2.352941176470588314e+00
6.899999999999999467e-01,5.309375158621389840e-02,1.176177919299467578e-01,6.498200000000000000e+04,3.099999999999999978e-01,1.900000000000000000e+01,5.600000000000000000e+01,2.947368421052631415e+00
6.999999999999999556e-01,4.928683823156185251e-02,1.030399522364296716e-01,5.089700000000000000e+04,2.999999999999999889e-01,1.500000000000000000e+01,6.400000000000000000e+01,4.266666666666666607e+00
6.600000000000000311e-01,4.639358408202629014e-02,9.960694561918503886e-02,4.060800000000000000e+04,3.400000000000000244e-01,1.600000000000000000e+01,5.600000000000000000e+01,3.500000000000000000e+00
6.600000000000000311e-01,3.994721080148215531e-02,9.587541668739738010e-02,3.270700000000000000e+04,3.400000000000000244e-01,1.400000000000000000e+01,6.600000000000000000e+01,4.714285714285714413e+00
6.899999999999999467e-01,3.867823968326480899e-02,1.031892133937011846e-01,5.599100000000000000e+04,3.099999999999999978e-01,1.800000000000000000e+01,6.600000000000000000e+01,3.666666666666666519e+00
6.700000000000000400e-01,3.817065123597786908e-02,9.254191750833375141e-02,3.251900000000000000e+04,3.300000000000000155e-01,1.600000000000000000e+01,6.000000000000000000e+01,3.750000000000000000e+00
6.300000000000000044e-01,3.740926856504746267e-02,9.209413403651922625e-02,2.573000000000000000e+04,3.699999999999999956e-01,1.800000000000000000e+01,5.800000000000000000e+01,3.222222222222222321e+00
6.199999999999999956e-01,3.309476676310846993e-02,8.965620180108463400e-02,2.691400000000000000e+04,3.800000000000000044e-01,1.500000000000000000e+01,6.800000000000000000e+01,4.533333333333333215e+00
6.700000000000000400e-01,5.370285772295822768e-02,1.155281357281456728e-01,7.488600000000000000e+04,3.300000000000000155e-01,1.800000000000000000e+01,4.600000000000000000e+01,2.555555555555555358e+00
6.400000000000000133e-01,4.710420790822800879e-02,1.028906910791581725e-01,4.620800000000000000e+04,3.599999999999999867e-01,1.700000000000000000e+01,6.400000000000000000e+01,3.764705882352941124e+00
6.600000000000000311e-01,5.324602812039998245e-02,1.058261605054977850e-01,4.566600000000000000e+04,3.400000000000000244e-01,1.800000000000000000e+01,4.600000000000000000e+01,2.555555555555555358e+00
6.800000000000000488e-01,3.273945485000761407e-02,9.846261008010348537e-02,4.839100000000000000e+04,3.200000000000000067e-01,1.400000000000000000e+01,6.400000000000000000e+01,4.571428571428571175e+00
6.600000000000000311e-01,3.867823968326480899e-02,9.363649932832479594e-02,3.177700000000000000e+04,3.400000000000000244e-01,1.600000000000000000e+01,6.400000000000000000e+01,4.000000000000000000e+00
6.899999999999999467e-01,4.893152631846098971e-02,1.124434051445345473e-01,7.537500000000000000e+04,3.099999999999999978e-01,1.600000000000000000e+01,6.200000000000000000e+01,3.875000000000000000e+00
6.800000000000000488e-01,5.233236891528348506e-02,1.037365043036966999e-01,4.365100000000000000e+04,3.200000000000000067e-01,1.800000000000000000e+01,5.600000000000000000e+01,3.111111111111111160e+00
6.800000000000000488e-01,2.938937109791380994e-02,9.826359520374147727e-02,4.490200000000000000e+04,3.200000000000000067e-01,1.400000000000000000e+01,7.000000000000000000e+01,5.000000000000000000e+00
6.400000000000000133e-01,4.390640069032028525e-02,9.696999850738842464e-02,3.610000000000000000e+04,3.599999999999999867e-01,1.500000000000000000e+01,6.200000000000000000e+01,4.133333333333333748e+00
6.099999999999999867e-01,3.608953860210141473e-02,9.209413403651922625e-02,2.493100000000000000e+04,3.900000000000000133e-01,1.400000000000000000e+01,6.400000000000000000e+01,4.571428571428571175e+00
6.600000000000000311e-01,4.207908228008730434e-02,9.557689437285436795e-02,3.394100000000000000e+04,3.400000000000000244e-01,1.700000000000000000e+01,6.200000000000000000e+01,3.647058823529411686e+00
6.600000000000000311e-01,3.918582813055174890e-02,9.323846957560077975e-02,3.295700000000000000e+04,3.400000000000000244e-01,1.500000000000000000e+01,6.400000000000000000e+01,4.266666666666666607e+00
6.899999999999999467e-01,4.487081874016547040e-02,9.821384148465098218e-02,3.815500000000000000e+04,3.099999999999999978e-01,1.700000000000000000e+01,6.600000000000000000e+01,3.882352941176470562e+00
6.400000000000000133e-01,4.009948733566823936e-02,9.552714065376387287e-02,2.894900000000000000e+04,3.599999999999999867e-01,1.600000000000000000e+01,5.600000000000000000e+01,3.500000000000000000e+00
6.600000000000000311e-01,4.116542307497081388e-02,9.527837205831135581e-02,4.015800000000000000e+04,3.400000000000000244e-01,1.600000000000000000e+01,6.000000000000000000e+01,3.750000000000000000e+00
7.099999999999999645e-01,3.979493426729607819e-02,9.741778197920294979e-02,4.477800000000000000e+04,2.899999999999999800e-01,1.500000000000000000e+01,6.600000000000000000e+01,4.400000000000000355e+00
6.999999999999999556e-01,4.035328155931171279e-02,9.547738693467336391e-02,3.561000000000000000e+04,2.999999999999999889e-01,1.500000000000000000e+01,6.800000000000000000e+01,4.533333333333333215e+00
