# Cherries,colless,sackin,total_cophenetic,ladder,width,depth,wid_dep_ratio
6.457142857142856851e-01,3.668939169383789167e-02,6.857254493357645142e-02,1.887490000000000000e+05,3.542857142857142594e-01,2.100000000000000000e+01,7.000000000000000000e+01,3.333333333333333481e+00
6.685714285714285943e-01,2.433883344860520923e-02,5.935790570461057375e-02,9.535800000000000000e+04,3.314285714285714057e-01,1.600000000000000000e+01,1.080000000000000000e+02,6.750000000000000000e+00
6.685714285714285943e-01,2.440470309257978393e-02,5.955326908048971107e-02,8.705800000000000000e+04,3.314285714285714057e-01,1.600000000000000000e+01,1.000000000000000000e+02,6.250000000000000000e+00
6.342857142857142305e-01,2.104535124987649483e-02,5.707866631935400170e-02,7.974400000000000000e+04,3.657142857142857140e-01,1.500000000000000000e+01,1.140000000000000000e+02,7.599999999999999645e+00
6.285714285714285587e-01,4.533478246550077390e-02,7.744529825475383877e-02,2.941290000000000000e+05,3.714285714285714413e-01,2.100000000000000000e+01,8.200000000000000000e+01,3.904761904761904656e+00
6.857142857142857206e-01,2.659486875473437983e-02,6.132781974472518993e-02,9.476300000000000000e+04,3.142857142857142794e-01,2.100000000000000000e+01,8.800000000000000000e+01,4.190476190476190688e+00
6.514285714285714679e-01,3.838553502618318597e-02,7.116110966397500015e-02,2.365950000000000000e+05,3.485714285714285876e-01,1.900000000000000000e+01,9.200000000000000000e+01,4.842105263157894690e+00
6.628571428571428115e-01,2.405888746171326933e-02,5.927650429799426884e-02,9.079000000000000000e+04,3.371428571428571330e-01,1.700000000000000000e+01,9.600000000000000000e+01,5.647058823529412130e+00
6.914285714285713924e-01,2.111122089385106954e-02,5.763219588434487922e-02,8.924400000000000000e+04,3.085714285714285521e-01,1.600000000000000000e+01,1.260000000000000000e+02,7.875000000000000000e+00
6.742857142857142660e-01,2.806046833316866093e-02,6.196275071633237930e-02,1.068120000000000000e+05,3.257142857142857340e-01,1.600000000000000000e+01,8.600000000000000000e+01,5.375000000000000000e+00
6.685714285714285943e-01,2.713829331752461854e-02,6.212555352956498911e-02,9.432200000000000000e+04,3.314285714285714057e-01,1.800000000000000000e+01,9.400000000000000000e+01,5.222222222222222321e+00
7.028571428571428470e-01,2.692421697460725336e-02,6.337913519145610408e-02,1.051590000000000000e+05,2.971428571428571530e-01,1.700000000000000000e+01,1.020000000000000000e+02,6.000000000000000000e+00
7.085714285714285188e-01,2.909791522576820472e-02,6.269536337587913732e-02,1.539080000000000000e+05,2.914285714285714257e-01,1.900000000000000000e+01,9.000000000000000000e+01,4.736842105263157521e+00
6.628571428571428115e-01,2.830747949807331174e-02,6.162086480854388898e-02,1.317860000000000000e+05,3.371428571428571330e-01,1.700000000000000000e+01,9.200000000000000000e+01,5.411764705882353255e+00
6.971428571428571752e-01,2.185225438856502889e-02,5.758335504037509489e-02,8.823300000000000000e+04,3.028571428571428803e-01,1.800000000000000000e+01,1.140000000000000000e+02,6.333333333333333037e+00
6.685714285714285943e-01,3.217732108157955739e-02,6.629330554831987243e-02,1.762770000000000000e+05,3.314285714285714057e-01,2.100000000000000000e+01,9.000000000000000000e+01,4.285714285714285587e+00
6.857142857142857206e-01,2.366366959786582458e-02,5.976491273769210522e-02,1.001410000000000000e+05,3.142857142857142794e-01,1.600000000000000000e+01,9.600000000000000000e+01,6.000000000000000000e+00
6.685714285714285943e-01,3.530612917037183329e-02,6.808413649387860811e-02,1.720300000000000000e+05,3.314285714285714057e-01,2.000000000000000000e+01,7.600000000000000000e+01,3.799999999999999822e+00
6.857142857142857206e-01,3.347824655007739653e-02,6.836090127637405034e-02,1.589900000000000000e+05,3.142857142857142794e-01,1.900000000000000000e+01,9.200000000000000000e+01,4.842105263157894690e+00
6.971428571428571752e-01,2.438823568158613939e-02,5.999283667621776311e-02,1.239500000000000000e+05,3.028571428571428803e-01,1.600000000000000000e+01,1.060000000000000000e+02,6.625000000000000000e+00
